verh;f_p;begin_slice;end_slice; p_n;   p_n+k;    m(S);    e(S);  #(S<F);    f(S);f(S)-3m(S);   stable;    u(S); fne(S);   sum(A)
2.7748802007;3.00287929581;5002;12571;48623;134923;48623;7571;31946;146009;140;         ;134923;97702;6728207625
2.7753737943;3.00287929581;5002;12572;48623;134947;48623;7572;31947;146009;140;         ;134947;97702;6728159002
2.7754560599;3.00287929581;5002;12573;48623;134951;48623;7573;31948;146009;140;         ;134951;97702;6728110379
2.7762375830;3.00287929581;5002;12574;48623;134989;48623;7574;31949;146009;140;         ;134989;97702;6728061756
2.7764432470;3.00287929581;5002;12575;48623;134999;48623;7575;31950;146009;140;         ;134999;97702;6728013133
2.7766077782;3.00287929581;5002;12576;48623;135007;48623;7576;31951;146009;140;         ;135007;97702;6727964510
2.7768134422;3.00287929581;5002;12577;48623;135017;48623;7577;31952;146009;140;         ;135017;97702;6727915887
2.7768545750;3.00287929581;5002;12578;48623;135019;48623;7578;31953;146009;140;         ;135019;97702;6727867264
2.7770602390;3.00287929581;5002;12579;48623;135029;48623;7579;31954;146009;140;         ;135029;97702;6727818641
2.7773481686;3.00287929581;5002;12580;48623;135043;48623;7580;31955;146009;140;         ;135043;97702;6727770018
2.7774715670;3.00287929581;5002;12581;48623;135049;48623;7581;31956;146009;140;         ;135049;97702;6727721395
2.7776772309;3.00287929581;5002;12582;48623;135059;48623;7582;31957;146009;140;         ;135059;97702;6727672772
2.7780474261;3.00287929581;5002;12583;48623;135077;48623;7583;31958;146009;140;         ;135077;97702;6727624149
2.7782942229;3.00287929581;5002;12584;48623;135089;48623;7584;31959;146009;140;         ;135089;97702;6727575526
2.7785410197;3.00287929581;5002;12585;48623;135101;48623;7585;31960;146009;140;         ;135101;97702;6727526903
2.7789112149;3.00287929581;5002;12586;48623;135119;48623;7586;31961;146009;140;         ;135119;97702;6727478280
2.7791580116;3.00287929581;5002;12587;48623;135131;48623;7587;31962;146009;140;         ;135131;97702;6727429657
2.7795693396;3.00287929581;5002;12588;48623;135151;48623;7588;31963;146009;140;         ;135151;97702;6727381034
2.7800218004;3.00287929581;5002;12589;48623;135173;48623;7589;31964;146009;140;         ;135173;97702;6727332411
2.7801863316;3.00287929581;5002;12590;48623;135181;48623;7590;31965;146009;140;         ;135181;97702;6727283788
2.7804331284;3.00287929581;5002;12591;48623;135193;48623;7591;31966;146009;140;         ;135193;97702;6727235165
2.7805153939;3.00287929581;5002;12592;48623;135197;48623;7592;31967;146009;140;         ;135197;97702;6727186542
2.7807621907;3.00287929581;5002;12593;48623;135209;48623;7593;31968;146009;140;         ;135209;97702;6727137919
2.7808033235;3.00287929581;5002;12594;48623;135211;48623;7594;31969;146009;140;         ;135211;97702;6727089296
2.7810089875;3.00287929581;5002;12595;48623;135221;48623;7595;31970;146009;140;         ;135221;97702;6727040673
2.7814203155;3.00287929581;5002;12596;48623;135241;48623;7596;31971;146009;140;         ;135241;97702;6726992050
2.7817493779;3.00287929581;5002;12597;48623;135257;48623;7597;31972;146009;140;         ;135257;97702;6726943427
2.7820373074;3.00287929581;5002;12598;48623;135271;48623;7598;31973;146009;140;         ;135271;97702;6726894804
2.7821607058;3.00287929581;5002;12599;48623;135277;48623;7599;31974;146009;140;         ;135277;97702;6726846181
2.7822429714;3.00287929581;5002;12600;48623;135281;48623;7600;31975;146009;140;         ;135281;97702;6726797558
2.7822841042;3.00287929581;5002;12601;48623;135283;48623;7601;31976;146009;140;         ;135283;97702;6726748935
2.7826542994;3.00287929581;5002;12602;48623;135301;48623;7602;31977;146009;140;         ;135301;97702;6726700312
2.7830244946;3.00287929581;5002;12603;48623;135319;48623;7603;31978;146009;140;         ;135319;97702;6726651689
2.7832301586;3.00287929581;5002;12604;48623;135329;48623;7604;31979;146009;140;         ;135329;97702;6726603066
2.7836003537;3.00287929581;5002;12605;48623;135347;48623;7605;31980;146009;140;         ;135347;97702;6726554443
2.7836414865;3.00287929581;5002;12606;48623;135349;48623;7606;31981;146009;140;         ;135349;97702;6726505820
2.7837237521;3.00287929581;5002;12607;48623;135353;48623;7607;31982;146009;140;         ;135353;97702;6726457197
2.7840116817;3.00287929581;5002;12608;48623;135367;48623;7608;31983;146009;140;         ;135367;97702;6726408574
2.7844641425;3.00287929581;5002;12609;48623;135389;48623;7609;31984;146009;140;         ;135389;97702;6726359951
2.7845052753;3.00287929581;5002;12610;48623;135391;48623;7610;31985;146009;140;         ;135391;97702;6726311328
2.7847520721;3.00287929581;5002;12611;48623;135403;48623;7611;31986;146009;140;         ;135403;97702;6726262705
2.7848754705;3.00287929581;5002;12612;48623;135409;48623;7612;31987;146009;140;         ;135409;97702;6726214082
2.7852456656;3.00287929581;5002;12613;48623;135427;48623;7613;31988;146009;140;         ;135427;97702;6726165459
2.7853279312;3.00287929581;5002;12614;48623;135431;48623;7614;31989;146009;140;         ;135431;97702;6726116836
2.7853690640;3.00287929581;5002;12615;48623;135433;48623;7615;31990;146009;140;         ;135433;97702;6726068213
2.7856981264;3.00287929581;5002;12616;48623;135449;48623;7616;31991;146009;140;         ;135449;97702;6726019590
2.7859449232;3.00287929581;5002;12617;48623;135461;48623;7617;31992;146009;140;         ;135461;97702;6725970967
2.7859860560;3.00287929581;5002;12618;48623;135463;48623;7618;31993;146009;140;         ;135463;97702;6725922344
2.7860683216;3.00287929581;5002;12619;48623;135467;48623;7619;31994;146009;140;         ;135467;97702;6725873721
2.7861094544;3.00287929581;5002;12620;48623;135469;48623;7620;31995;146009;140;         ;135469;97702;6725825098
2.7863151184;3.00287929581;5002;12621;48623;135479;48623;7621;31996;146009;140;         ;135479;97702;6725776475
2.7866853135;3.00287929581;5002;12622;48623;135497;48623;7622;31997;146009;140;         ;135497;97702;6725727852
2.7869732431;3.00287929581;5002;12623;48623;135511;48623;7623;31998;146009;140;         ;135511;97702;6725679229
2.7874257039;3.00287929581;5002;12624;48623;135533;48623;7624;31999;146009;140;         ;135533;97702;6725630606
2.7879604302;3.00287929581;5002;12625;48623;135559;48623;7625;32000;146009;140;         ;135559;97702;6725581983
2.7882072270;3.00287929581;5002;12626;48623;135571;48623;7626;32001;146009;140;         ;135571;97702;6725533360
2.7884128910;3.00287929581;5002;12627;48623;135581;48623;7627;32002;146009;140;         ;135581;97702;6725484737
2.7885774222;3.00287929581;5002;12628;48623;135589;48623;7628;32003;146009;140;         ;135589;97702;6725436114
2.7886596878;3.00287929581;5002;12629;48623;135593;48623;7629;32004;146009;140;         ;135593;97702;6725387491
2.7887830862;3.00287929581;5002;12630;48623;135599;48623;7630;32005;146009;140;         ;135599;97702;6725338868
2.7888242190;3.00287929581;5002;12631;48623;135601;48623;7631;32006;146009;140;         ;135601;97702;6725290245
2.7889476174;3.00287929581;5002;12632;48623;135607;48623;7632;32007;146009;140;         ;135607;97702;6725241622
2.7890710158;3.00287929581;5002;12633;48623;135613;48623;7633;32008;146009;140;         ;135613;97702;6725192999
2.7891532814;3.00287929581;5002;12634;48623;135617;48623;7634;32009;146009;140;         ;135617;97702;6725144376
2.7892766798;3.00287929581;5002;12635;48623;135623;48623;7635;32010;146009;140;         ;135623;97702;6725095753
2.7895646093;3.00287929581;5002;12636;48623;135637;48623;7636;32011;146009;140;         ;135637;97702;6725047130
2.7897702733;3.00287929581;5002;12637;48623;135647;48623;7637;32012;146009;140;         ;135647;97702;6724998507
2.7898114061;3.00287929581;5002;12638;48623;135649;48623;7638;32013;146009;140;         ;135649;97702;6724949884
2.7900582029;3.00287929581;5002;12639;48623;135661;48623;7639;32014;146009;140;         ;135661;97702;6724901261
2.7902638669;3.00287929581;5002;12640;48623;135671;48623;7640;32015;146009;140;         ;135671;97702;6724852638
2.7907985933;3.00287929581;5002;12641;48623;135697;48623;7641;32016;146009;140;         ;135697;97702;6724804015
2.7908808589;3.00287929581;5002;12642;48623;135701;48623;7642;32017;146009;140;         ;135701;97702;6724755392
2.7912510540;3.00287929581;5002;12643;48623;135719;48623;7643;32018;146009;140;         ;135719;97702;6724706769
2.7912921868;3.00287929581;5002;12644;48623;135721;48623;7644;32019;146009;140;         ;135721;97702;6724658146
2.7914155852;3.00287929581;5002;12645;48623;135727;48623;7645;32020;146009;140;         ;135727;97702;6724609523
2.7914978508;3.00287929581;5002;12646;48623;135731;48623;7646;32021;146009;140;         ;135731;97702;6724560900
2.7917446476;3.00287929581;5002;12647;48623;135743;48623;7647;32022;146009;140;         ;135743;97702;6724512277
2.7920325772;3.00287929581;5002;12648;48623;135757;48623;7648;32023;146009;140;         ;135757;97702;6724463654
2.7925261707;3.00287929581;5002;12649;48623;135781;48623;7649;32024;146009;140;         ;135781;97702;6724415031
2.7926495691;3.00287929581;5002;12650;48623;135787;48623;7650;32025;146009;140;         ;135787;97702;6724366408
2.7928963659;3.00287929581;5002;12651;48623;135799;48623;7651;32026;146009;140;         ;135799;97702;6724317785
2.7935133579;3.00287929581;5002;12652;48623;135829;48623;7652;32027;146009;140;         ;135829;97702;6724269162
2.7937601547;3.00287929581;5002;12653;48623;135841;48623;7653;32028;146009;140;         ;135841;97702;6724220539
2.7939658186;3.00287929581;5002;12654;48623;135851;48623;7654;32029;146009;140;         ;135851;97702;6724171916
2.7941303498;3.00287929581;5002;12655;48623;135859;48623;7655;32030;146009;140;         ;135859;97702;6724123293
2.7947062090;3.00287929581;5002;12656;48623;135887;48623;7656;32031;146009;140;         ;135887;97702;6724074670
2.7948296074;3.00287929581;5002;12657;48623;135893;48623;7657;32032;146009;140;         ;135893;97702;6724026047
2.7949530058;3.00287929581;5002;12658;48623;135899;48623;7658;32033;146009;140;         ;135899;97702;6723977424
2.7951998026;3.00287929581;5002;12659;48623;135911;48623;7659;32034;146009;140;         ;135911;97702;6723928801
2.7952409354;3.00287929581;5002;12660;48623;135913;48623;7660;32035;146009;140;         ;135913;97702;6723880178
2.7955699977;3.00287929581;5002;12661;48623;135929;48623;7661;32036;146009;140;         ;135929;97702;6723831555
2.7957345289;3.00287929581;5002;12662;48623;135937;48623;7662;32037;146009;140;         ;135937;97702;6723782932
2.7965571849;3.00287929581;5002;12663;48623;135977;48623;7663;32038;146009;140;         ;135977;97702;6723734309
2.7965983177;3.00287929581;5002;12664;48623;135979;48623;7664;32039;146009;140;         ;135979;97702;6723685686
2.7972975752;3.00287929581;5002;12665;48623;136013;48623;7665;32040;146009;140;         ;136013;97702;6723637063
2.7975855048;3.00287929581;5002;12666;48623;136027;48623;7666;32041;146009;140;         ;136027;97702;6723588440
2.7977089032;3.00287929581;5002;12667;48623;136033;48623;7667;32042;146009;140;         ;136033;97702;6723539817
2.7979145672;3.00287929581;5002;12668;48623;136043;48623;7668;32043;146009;140;         ;136043;97702;6723491194
2.7982024968;3.00287929581;5002;12669;48623;136057;48623;7669;32044;146009;140;         ;136057;97702;6723442571
2.7984081607;3.00287929581;5002;12670;48623;136067;48623;7670;32045;146009;140;         ;136067;97702;6723393948
2.7984492935;3.00287929581;5002;12671;48623;136069;48623;7671;32046;146009;140;         ;136069;97702;6723345325
2.7989428871;3.00287929581;5002;12672;48623;136093;48623;7672;32047;146009;140;         ;136093;97702;6723296702
2.7990662855;3.00287929581;5002;12673;48623;136099;48623;7673;32048;146009;140;         ;136099;97702;6723248079
2.7993130823;3.00287929581;5002;12674;48623;136111;48623;7674;32049;146009;140;         ;136111;97702;6723199456
2.7997655431;3.00287929581;5002;12675;48623;136133;48623;7675;32050;146009;140;         ;136133;97702;6723150833
2.7998889414;3.00287929581;5002;12676;48623;136139;48623;7676;32051;146009;140;         ;136139;97702;6723102210
2.8003825350;3.00287929581;5002;12677;48623;136163;48623;7677;32052;146009;140;         ;136163;97702;6723053587
2.8006704646;3.00287929581;5002;12678;48623;136177;48623;7678;32053;146009;140;         ;136177;97702;6723004964
2.8009172614;3.00287929581;5002;12679;48623;136189;48623;7679;32054;146009;140;         ;136189;97702;6722956341
2.8009995270;3.00287929581;5002;12680;48623;136193;48623;7680;32055;146009;140;         ;136193;97702;6722907718
2.8012874566;3.00287929581;5002;12681;48623;136207;48623;7681;32056;146009;140;         ;136207;97702;6722859095
2.8014931205;3.00287929581;5002;12682;48623;136217;48623;7682;32057;146009;140;         ;136217;97702;6722810472
2.8016165189;3.00287929581;5002;12683;48623;136223;48623;7683;32058;146009;140;         ;136223;97702;6722761849
2.8019044485;3.00287929581;5002;12684;48623;136237;48623;7684;32059;146009;140;         ;136237;97702;6722713226
2.8021101125;3.00287929581;5002;12685;48623;136247;48623;7685;32060;146009;140;         ;136247;97702;6722664603
2.8023980421;3.00287929581;5002;12686;48623;136261;48623;7686;32061;146009;140;         ;136261;97702;6722615980
2.8026448389;3.00287929581;5002;12687;48623;136273;48623;7687;32062;146009;140;         ;136273;97702;6722567357
2.8027271045;3.00287929581;5002;12688;48623;136277;48623;7688;32063;146009;140;         ;136277;97702;6722518734
2.8032618308;3.00287929581;5002;12689;48623;136303;48623;7689;32064;146009;140;         ;136303;97702;6722470111
2.8033852292;3.00287929581;5002;12690;48623;136309;48623;7690;32065;146009;140;         ;136309;97702;6722421488
2.8035908932;3.00287929581;5002;12691;48623;136319;48623;7691;32066;146009;140;         ;136319;97702;6722372865
2.8037554244;3.00287929581;5002;12692;48623;136327;48623;7692;32067;146009;140;         ;136327;97702;6722324242
2.8038788228;3.00287929581;5002;12693;48623;136333;48623;7693;32068;146009;140;         ;136333;97702;6722275619
2.8039610884;3.00287929581;5002;12694;48623;136337;48623;7694;32069;146009;140;         ;136337;97702;6722226996
2.8040844868;3.00287929581;5002;12695;48623;136343;48623;7695;32070;146009;140;         ;136343;97702;6722178373
2.8042490180;3.00287929581;5002;12696;48623;136351;48623;7696;32071;146009;140;         ;136351;97702;6722129750
2.8044546819;3.00287929581;5002;12697;48623;136361;48623;7697;32072;146009;140;         ;136361;97702;6722081127
2.8047014787;3.00287929581;5002;12698;48623;136373;48623;7698;32073;146009;140;         ;136373;97702;6722032504
2.8048248771;3.00287929581;5002;12699;48623;136379;48623;7699;32074;146009;140;         ;136379;97702;6721983881
2.8051128067;3.00287929581;5002;12700;48623;136393;48623;7700;32075;146009;140;         ;136393;97702;6721935258
2.8051950723;3.00287929581;5002;12701;48623;136397;48623;7701;32076;146009;140;         ;136397;97702;6721886635
2.8052362051;3.00287929581;5002;12702;48623;136399;48623;7702;32077;146009;140;         ;136399;97702;6721838012
2.8053184707;3.00287929581;5002;12703;48623;136403;48623;7703;32078;146009;140;         ;136403;97702;6721789389
2.8056064003;3.00287929581;5002;12704;48623;136417;48623;7704;32079;146009;140;         ;136417;97702;6721740766
2.8056886659;3.00287929581;5002;12705;48623;136421;48623;7705;32080;146009;140;         ;136421;97702;6721692143
2.8058531970;3.00287929581;5002;12706;48623;136429;48623;7706;32081;146009;140;         ;136429;97702;6721643520
2.8062233922;3.00287929581;5002;12707;48623;136447;48623;7707;32082;146009;140;         ;136447;97702;6721594897
2.8063467906;3.00287929581;5002;12708;48623;136453;48623;7708;32083;146009;140;         ;136453;97702;6721546274
2.8065524546;3.00287929581;5002;12709;48623;136463;48623;7709;32084;146009;140;         ;136463;97702;6721497651
2.8067169858;3.00287929581;5002;12710;48623;136471;48623;7710;32085;146009;140;         ;136471;97702;6721449028
2.8069226498;3.00287929581;5002;12711;48623;136481;48623;7711;32086;146009;140;         ;136481;97702;6721400405
2.8069637826;3.00287929581;5002;12712;48623;136483;48623;7712;32087;146009;140;         ;136483;97702;6721351782
